 # MagPy - ASCII
 # Station Name:                                               |
 # Data Type:  variation                                    |
 # Elevation:                                               |
 # Format:  IAGA-2002                                    |
 # Geodetic Latitude:                                               |
 # Reported:                                               |
 # IAGA Code:                                               |
 # Sensor Orientation:                                               |
 # Geodetic Longitude:                                               |
 # Source of Data:                                               |
 # Data Interval Type:  Filtered 1-minute (00:15-01:45)              |
 # Digital Sampling:  0.00625 seconds                              |
# head:
Epoch[],x[nT],y[nT],z[nT],f[nT],T[],ScaleValueDI[],Dec_S0[],Dec_deltaH[],Dec_epsilonZ[],Inc_S0[],Inc_epsilonZ[],basex[],basey[],basez[],dF[],Person[],DI-Inst[],F-Inst[],Vario-Inst[],-[],-[],-[],-[]
# data:
2009-03-16T14:08:30.000000,20816.4408564,1122.69569557,43730.4168323,48445.165,nan,999.0,-1.86975106494,-5.15444888174,-5.96298988279,-0.880757954084,1.21906350074,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-19T12:38:50.000000,20818.127419,1112.07475561,43727.9798753,48443.445,nan,999.0,-1.49082719505,-6.39286915845,-8.91969491277,0.469720897913,-1.58999421681,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-19T12:59:40.000000,20822.274925,1113.91611301,43725.9582091,48443.445,nan,999.0,-2.80534700382,-9.12369611152,-8.92150894008,-1.05687202033,-0.635968282786,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-23T14:11:30.000000,20820.5400967,1120.7908688,43730.8738848,48447.295,nan,999.0,-2.4513590989,-5.58505526657,-5.68614223972,-1.46799446429,0.37102320407,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-23T14:31:30.000000,20821.12715,1124.66948372,43730.4948014,48447.295,nan,999.0,-1.01090827644,-7.73344831474,-7.43017583181,-0.352318671433,0.318017132423,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-26T14:07:30.000000,20815.6616924,1120.34324825,43724.2897653,48439.245,nan,999.0,-1.64227764229,-7.30181905571,-6.84703447785,-1.05678039054,-0.847925355001,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-26T14:33:20.000000,20812.6527223,1124.9628164,43725.6035006,48439.245,nan,999.0,-0.353674576623,-6.5177171978,-7.02296659298,-0.82194030375,-0.423975415854,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-30T12:12:00.000000,20813.8010293,1124.60266622,43716.9180584,48431.89,nan,999.0,-1.01055343852,-5.55804391181,-8.48864888348,-0.528309964667,1.53660559786,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-03-30T12:31:30.000000,20812.1394519,1122.94437757,43717.7517301,48431.89,nan,999.0,-1.76832016471,-6.31542915966,-7.5785149916,-0.821815500588,1.05974820729,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-02T12:09:30.000000,20823.7719669,1113.0343702,43715.6287702,48434.745,nan,999.0,-0.783529688529,-6.59681447434,-7.35506901162,-2.46559183678,2.11939349062,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-02T12:27:30.000000,20820.2930625,1108.62219856,43717.3978735,48434.745,nan,999.0,-3.48735049919,-3.74005705711,-7.12632493314,-4.46154713324,-0.847791703667,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-06T12:05:00.000000,20829.6107504,1110.46808545,43713.7931517,48435.54,nan,999.0,-2.47764111412,-7.0284105074,-6.42164125497,0.528349780007,1.32456531082,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-06T12:34:00.000000,20831.1357102,1105.73867952,43713.1863639,48435.54,nan,999.0,-3.38800151237,-6.67486865124,-3.43856869912,-3.11139314881,-1.21858317066,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-09T13:38:00.000000,20819.6043313,1113.02195428,43728.1776699,48444.28,nan,999.0,-2.77971169566,-7.58103189723,-9.70372082845,-0.704593491469,0.530000469612,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-09T14:05:00.000000,20795.125243,1115.15092107,43739.7698813,48444.28,nan,999.0,-3.15507715412,-5.93154504973,-6.23443245654,-2.52479334442,-0.159042291344,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-09T14:29:00.000000,20822.7820746,1120.07629364,43726.4844286,48444.28,nan,999.0,-2.17359927531,-7.53177423305,-4.54939383204,-1.93763210154,-0.900965909812,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-16T12:34:30.000000,20814.4432253,1105.63689223,43721.0455197,48435.455,nan,999.0,-3.61266383112,-8.51376021738,-4.72425270222,-2.87656597625,1.85469908929,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-16T12:52:00.000000,20814.6495317,1105.74904799,43720.9444657,48435.455,nan,999.0,-3.20848232364,-6.84644653313,-7.55382846274,-3.81585282565,0.0529912800702,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-20T11:53:00.000000,20824.7487374,1120.5111559,43724.2404307,48443.11,nan,999.0,-1.76937730992,-6.92584832742,-6.62252650285,-3.17059413529,1.05990549785,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-20T12:10:30.000000,20824.4961322,1116.32095149,43724.4679195,48443.11,nan,999.0,-2.12320421232,-7.2795572994,-5.00469564334,-6.98705003883,-0.688942158018,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-23T10:12:30.000000,20826.1794213,1127.49138918,43723.5235951,48443.24,nan,999.0,4.42382608314,-0.884765216628,1.4409033528,0.528433773967,0.476949654575,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-23T10:37:20.000000,20825.9650203,1127.53041343,43723.6247107,48443.24,nan,999.0,-1.08698621839,-7.10332854345,-5.43493109196,-2.28987968715,-1.00689604375,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-27T11:42:30.000000,20836.6005258,1107.09244543,43719.0464209,48443.21,nan,999.0,-2.35199739911,-5.74089687739,-6.24670276968,-2.28987826908,-0.0529889795702,nan,nan,nan,nan,Berger,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
2009-04-30T09:33:00.000000,20812.2670057,1131.79808546,43718.2049418,48432.56,nan,999.0,-0.985235606375,-7.25032356491,-6.34087531288,-1.17403838495,-0.847807354767,nan,nan,nan,nan,Leichter,T010B,ELSEC820,f:\Vario-Cobenzl\dIdD-System,000000000-,-,xyzf,nan
